12200	96
12201	100
12202	64
12203	78
12204	34
12205	53
12206	96
12207	75
12208	91
12209	66
1221	94
12210	49
12211	74
12212	72
12213	100
12214	92
12215	99
12216	56
12217	79
12218	85
12219	69
1222	74
12220	74
12221	74
12222	69
12223	100
12224	71
12225	65
12226	94
12227	91
12228	68
12229	47
1223	64
12230	89
12231	64
12232	78
12233	47
12234	100
12235	91
12236	92
12237	90
12238	25
12239	90
1224	91
12240	51
12241	87
12242	84
12243	5
12244	23
12245	83
12246	100
12247	61
12248	32
12249	77
1225	87
12250	96
12251	98
12252	85
12253	82
12254	81
12255	61
12256	77
12257	95
12258	96
12259	70
1226	78
12260	48
12261	51
12262	21
12263	99
12264	60
12265	91
12266	84
12268	99
12269	79
1227	53
12270	6
12271	62
12272	84
12273	91
12274	31
12275	90
12276	12
12277	69
12278	72
12279	95
1228	88
12280	82
12281	88
12282	87
12283	81
12284	52
12285	60
12286	94
12287	48
12288	62
12289	75
1229	83
12290	82
12291	35
12292	31
12293	88
12294	68
12295	87
12296	92
12297	63
12298	93
12299	42
123	55
1230	93
12300	95
12301	36
12302	93
12303	92
12304	83
12305	98
12306	63
12307	60
12308	50
12309	95
1231	90
12310	95
12311	92
12312	74
12313	88
12314	92
12315	55
12316	81
12317	80
12318	68
12319	79
1232	100
12320	98
12321	51
12322	80
12324	78
12325	96
12326	69
12328	98
12329	73
1233	81
12330	29
12331	49
12332	94
12333	99
12334	46
12335	7
12336	90
12337	29
12338	90
12339	78
1234	75
12340	69
12341	99
12342	50
12343	92
12344	31
12345	91
12347	26
12348	63
12349	96
1235	82
12351	95
12352	97
12353	66
12354	56
12355	79
12356	77
12357	90
12358	62
12359	62
1236	42
12360	18
12361	43
12362	99
12363	100
12364	89
12365	89
12366	70
12367	100
12368	86
12369	81
1237	96
12370	82
12371	42
12372	100
12373	85
12374	62
12375	73
12376	79
12377	97
12378	83
12379	76
1238	24
12380	94
12381	85
12382	98
12383	94
12384	77
12385	90
12386	62
12387	99
12388	31
12389	26
1239	68
12390	94
12391	98
12392	91
12393	63
12394	81
12395	100
12396	90
12397	99
12398	79
12399	99
124	98
1240	86
12400	56
12401	97
12402	58
12403	93
12404	70
12405	55
12406	91
12408	68
12409	95
1241	97
12411	94
12412	83
12413	88
12414	88
12415	97
12417	82
12418	99
12419	37
1242	86
12420	54
12421	77
12422	37
12423	94
12424	83
12425	86
12426	60
12428	50
12429	89
1243	87
12430	98
12431	99
12432	63
12433	90
12434	96
12435	81
12436	99
12437	96
12438	61
12439	18
1244	100
12440	58
12441	98
12442	94
12443	95
12444	81
12445	40
12446	73
12447	55
12448	66
12449	83
1245	56
12450	87
12451	90
12452	98
12454	100
12455	43
12456	56
12457	94
12458	80
12459	54
1246	79
12460	15
12461	90
12462	31
12463	90
12464	3
12466	32
12467	59
12468	95
12469	95
1247	96
12470	74
12471	100
12473	82
12474	6
12475	55
12477	85
12478	62
12479	70
1248	58
12480	80
12481	87
12482	26
12483	72
12484	83
12485	80
12486	96
12487	90
12489	65
1249	88
12490	66
12491	99
12492	62
12493	45
12494	67
12495	85
12496	90
12497	91
12498	89
12499	61
125	36
1250	78
12500	97
12501	87
12502	100
12503	86
12504	18
12506	54
12507	51
12508	85
12509	65
1251	81
12510	90
12511	94
12512	81
12513	81
12514	91
12515	87
12516	71
12518	68
12519	51
1252	80
12520	82
12521	37
12522	94
12523	48
12524	29
12525	94
12526	86
12528	53
1253	88
12530	33
12531	87
12532	85
12533	93
12534	30
12535	57
12536	93
12537	89
12538	91
12539	100
1254	77
12540	15
12541	96
12542	97
12543	98
12544	93
12545	95
12546	81
12547	96
12548	65
12549	64
1255	83
12551	78
12552	58
12553	94
12554	39
12555	62
12556	95
12557	88
12558	79
12559	60
1256	92
12560	92
12561	94
12562	99
12563	94
12564	36
12565	26
12567	98
12568	89
12569	100
1257	100
12570	89
12571	94
12572	83
12573	95
12575	43
12577	77
12579	86
1258	48
12580	72
12581	3
12582	87
12584	62
12585	55
12586	62
12587	85
12588	81
12589	40
1259	86
12590	91
12591	72
12592	77
12593	72
12594	75
12595	99
12596	52
12597	100
12598	55
12599	82
126	86
1260	90
12600	62
12601	60
12602	78
12603	92
12604	94
12605	32
12606	95
12607	82
12608	68
12609	76
1261	97
12610	33
12611	67
12612	97
12613	68
12614	86
12615	82
12616	99
12617	89
12618	95
1262	94
12620	92
12621	58
12622	90
12623	87
12624	10
12625	95
12626	93
